DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ02,2019,686734.83,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ02,2020,649594.54,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ02,2021,688764.32,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ03,2000,256770.79,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ03,2005,343838.12,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ03,2010,397187.76,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ03,2012,403403.9,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ03,2013,414466.87,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ03,2014,432121.44,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ03,2015,455154.83,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ03,2016,469669.47,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ03,2017,503068.7,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ03,2018,528780.67,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ03,2019,560620.71,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ03,2020,557878.03,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ03,2021,589626.74,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ04,2000,219757.88,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ04,2005,285074.29,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ04,2010,326070.25,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ04,2012,326136.78,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ04,2013,324765.84,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ04,2014,333522.38,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ04,2015,356195.86,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ04,2016,356256.89,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ04,2017,375621.17,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ04,2018,387679.21,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ04,2019,417968.43,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ04,2020,403496.18,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ04,2021,423832.87,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ05,2000,310916.31,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ05,2005,393976.5,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ05,2010,458421.24,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ05,2012,465030.36,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ05,2013,475061.24,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ05,2014,501268.69,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ05,2015,532284.92,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ05,2016,555241.69,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ05,2017,599712.35,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ05,2018,629644.15,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ05,2019,670094.85,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ05,2020,672900.53,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ05,2021,712105.96,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ06,2000,337891.37,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ06,2005,456380.25,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ06,2010,563808.54,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ06,2012,594285.15,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ06,2013,613289.76,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ06,2014,629728.62,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ06,2015,668695.11,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ06,2016,684873.54,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ06,2017,728053.47,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ06,2018,775195.29,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ06,2019,831785.44,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ06,2020,848998.52,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ06,2021,905968.12,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ07,2000,231410.52,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ07,2005,300971.83,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ07,2010,363999.74,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ07,2012,376942.53,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ07,2013,381919.22,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ07,2014,406731.73,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ07,2015,428991.72,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ07,2016,444469.51,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ07,2017,475729.02,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ07,2018,496106.04,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ07,2019,533234.19,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ07,2020,528328.03,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ07,2021,568061.31,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ08,2000,229470.79,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ08,2005,329787.08,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ08,2010,382719.18,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ08,2012,402237.55,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ08,2013,390709.13,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ08,2014,416291.01,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ08,2015,435540.27,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ08,2016,450316.18,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ08,2017,471365.67,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ08,2018,500525.76,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ08,2019,509743.43,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ08,2020,491032.08,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,CZ08,2021,543163.56,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE,2000,2109090,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE,2005,2288310,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE,2010,2564400,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE,2012,2745310,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE,2013,2811350,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE,2014,2927430,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE,2015,3026180,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE,2016,3134740,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE,2017,3267160,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE,2018,3365450,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE,2019,3473260,p
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE,2020,3405430,p
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE,2021,3601750,p
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE1,2000,308822.81,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE1,2005,335788.72,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE1,2010,382897.07,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE1,2012,414607.96,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE1,2013,425366.5,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE1,2014,442682.64,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE1,2015,463346.01,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE1,2016,474915.82,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE1,2017,497298.53,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE1,2018,516548.37,e
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE1,2019,526781.63,e
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE1,2020,512756.17,e
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE1,2021,542622.72,e
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE11,2000,130490.34,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE11,2005,139997.23,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE11,2010,160270.92,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE11,2012,175849.17,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE11,2013,180470.23,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE11,2014,187384.86,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE11,2015,198850.19,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE11,2016,201929.14,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE11,2017,213043.33,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE11,2018,222259.44,e
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE11,2019,222458.26,e
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE11,2020,215475.57,e
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE11,2021,228221.68,e
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE12,2000,78220.76,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE12,2005,86402.35,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE12,2010,97379.29,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE12,2012,103103.95,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE12,2013,105006.11,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE12,2014,109251.07,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE12,2015,113393.3,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE12,2016,116091.12,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE12,2017,121332.53,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE12,2018,125349.02,e
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE12,2019,129095.78,e
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE12,2020,125426.43,e
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE12,2021,132252.23,e
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE13,2000,53551.77,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE13,2005,57720.74,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE13,2010,65611.45,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE13,2012,70820.85,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE13,2013,73082.53,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE13,2014,76710.87,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE13,2015,79014.61,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE13,2016,81276.92,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE13,2017,84325.92,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE13,2018,87463.17,e
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE13,2019,90601.11,e
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE13,2020,88676.25,e
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE13,2021,93847.55,e
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE14,2000,46559.95,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE14,2005,51668.4,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE14,2010,59635.41,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE14,2012,64833.96,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE14,2013,66807.63,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE14,2014,69335.85,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE14,2015,72087.91,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE14,2016,75618.64,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE14,2017,78596.75,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE14,2018,81476.73,e
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE14,2019,84626.48,e
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE14,2020,83177.93,e
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE14,2021,88301.26,e
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE2,2000,357900.38,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE2,2005,396415.87,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE2,2010,452128.17,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE2,2012,496512.13,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE2,2013,511943.18,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE2,2014,534065.76,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE2,2015,554688.09,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE2,2016,577717.33,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE2,2017,605751.67,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE2,2018,619755.05,e
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE2,2019,643460.39,e
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE2,2020,632384.74,e
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE2,2021,668145.35,e
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE21,2000,154347.92,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE21,2005,171935.94,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE21,2010,195130.47,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE21,2012,216346.92,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE21,2013,225083.98,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE21,2014,234156.72,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE21,2015,245114.86,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE21,2016,255771.58,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE21,2017,268797.16,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE21,2018,273993.75,e
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE21,2019,286479.29,e
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE21,2020,280964.19,e
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE21,2021,296742.93,e
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE22,2000,27300.09,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE22,2005,31145.27,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE22,2010,36652.07,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE22,2012,39145.71,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE22,2013,40316.14,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE22,2014,42811.32,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE22,2015,43883.57,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE22,2016,45534.06,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE22,2017,47926.25,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE22,2018,48436.53,e
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE22,2019,50278.01,e
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE22,2020,49951.56,e
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE22,2021,52913.74,e
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE23,2000,26664.17,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE23,2005,29351.08,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE23,2010,34601.81,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE23,2012,37654.05,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE23,2013,38675.06,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE23,2014,41027.3,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE23,2015,42167.13,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE23,2016,43575.02,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE23,2017,46171.65,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE23,2018,47139.68,e
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE23,2019,48680.15,e
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE23,2020,48408.94,e
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE23,2021,51234.11,e
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE24,2000,25329.71,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE24,2005,26804.67,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE24,2010,30812.44,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE24,2012,33272.79,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE24,2013,33917.58,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE24,2014,35070.77,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE24,2015,36735.62,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE24,2016,38118.81,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE24,2017,39994.19,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE24,2018,40942.13,e
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE24,2019,42030.6,e
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE24,2020,41380.64,e
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE24,2021,43590.96,e
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE25,2000,47367.83,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE25,2005,50996.32,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE25,2010,58315.09,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE25,2012,64204.87,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE25,2013,65840.01,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE25,2014,68544,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE25,2015,70811.3,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE25,2016,73937.96,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE25,2017,77435.22,
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE25,2018,80179.21,e
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE25,2019,82965.36,e
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE25,2020,81477.3,e
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE25,2021,86003.3,e
ESTAT:NAMA_10R_2GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,DE26,2000,33307.21,
