city_name;city_code;housing_structure;tenure;year;value;unit
Malta;MT00;Household composed of married couple;Other;2011;18607.0;Number
Malta;MT00;Household composed of married couple;Owner;2011;60699.0;Number
Malta;MT00;Household composed of married couple;Tenant;2011;11444.0;Number
Malta;MT00;Household composed of married couple;Total;2011;90750.0;Number
Malta;MT00;Household composed of married couple;Unknown;2011;0.0;Number
Malta;MT00;Household composed of married couple without resident children;Other;2011;5926.0;Number
Malta;MT00;Household composed of married couple without resident children;Owner;2011;18412.0;Number
Malta;MT00;Household composed of married couple without resident children;Tenant;2011;5100.0;Number
Malta;MT00;Household composed of married couple without resident children;Total;2011;29438.0;Number
Malta;MT00;Household composed of married couple without resident children;Unknown;2011;0.0;Number
Malta;MT00;Household composed of married couple with youngest resident child 25 years or older;Other;2011;2470.0;Number
Malta;MT00;Household composed of married couple with youngest resident child 25 years or older;Owner;2011;7273.0;Number
Malta;MT00;Household composed of married couple with youngest resident child 25 years or older;Tenant;2011;2252.0;Number
Malta;MT00;Household composed of married couple with youngest resident child 25 years or older;Total;2011;11995.0;Number
Malta;MT00;Household composed of married couple with youngest resident child 25 years or older;Unknown;2011;0.0;Number
Malta;MT00;Household composed of married couple with at least one resident child under 25 years;Other;2011;10211.0;Number
Malta;MT00;Household composed of married couple with at least one resident child under 25 years;Owner;2011;35014.0;Number
Malta;MT00;Household composed of married couple with at least one resident child under 25 years;Tenant;2011;4092.0;Number
Malta;MT00;Household composed of married couple with at least one resident child under 25 years;Total;2011;49317.0;Number
Malta;MT00;Household composed of married couple with at least one resident child under 25 years;Unknown;2011;0.0;Number
Malta;MT00;Multiperson household other than family nucleus;Other;2011;657.0;Number
Malta;MT00;Multiperson household other than family nucleus;Owner;2011;2030.0;Number
Malta;MT00;Multiperson household other than family nucleus;Tenant;2011;1186.0;Number
Malta;MT00;Multiperson household other than family nucleus;Total;2011;3873.0;Number
Malta;MT00;Multiperson household other than family nucleus;Unknown;2011;0.0;Number
Malta;MT00;Household composed of non-family nucleus;Other;2011;7211.0;Number
Malta;MT00;Household composed of non-family nucleus;Owner;2011;19805.0;Number
Malta;MT00;Household composed of non-family nucleus;Tenant;2011;11492.0;Number
Malta;MT00;Household composed of non-family nucleus;Total;2011;38508.0;Number
Malta;MT00;Household composed of non-family nucleus;Unknown;2011;0.0;Number
Malta;MT00;One-person household;Other;2011;6554.0;Number
Malta;MT00;One-person household;Owner;2011;17775.0;Number
Malta;MT00;One-person household;Tenant;2011;10306.0;Number
Malta;MT00;One-person household;Total;2011;34635.0;Number
Malta;MT00;One-person household;Unknown;2011;0.0;Number
Malta;MT00;Household composed of couple in registered partnership;Other;2011;0.0;Number
Malta;MT00;Household composed of couple in registered partnership;Owner;2011;0.0;Number
Malta;MT00;Household composed of couple in registered partnership;Tenant;2011;0.0;Number
Malta;MT00;Household composed of couple in registered partnership;Total;2011;0.0;Number
Malta;MT00;Household composed of couple in registered partnership;Unknown;2011;0.0;Number
Malta;MT00;Household composed of couple in registered partnership without resident children;Other;2011;0.0;Number
Malta;MT00;Household composed of couple in registered partnership without resident children;Owner;2011;0.0;Number
Malta;MT00;Household composed of couple in registered partnership without resident children;Tenant;2011;0.0;Number
Malta;MT00;Household composed of couple in registered partnership without resident children;Total;2011;0.0;Number
Malta;MT00;Household composed of couple in registered partnership without resident children;Unknown;2011;0.0;Number
Malta;MT00;Household composed of couple in registered partnership with youngest resident child 25 years or older;Other;2011;0.0;Number
Malta;MT00;Household composed of couple in registered partnership with youngest resident child 25 years or older;Owner;2011;0.0;Number
Malta;MT00;Household composed of couple in registered partnership with youngest resident child 25 years or older;Tenant;2011;0.0;Number
Malta;MT00;Household composed of couple in registered partnership with youngest resident child 25 years or older;Total;2011;0.0;Number
Malta;MT00;Household composed of couple in registered partnership with youngest resident child 25 years or older;Unknown;2011;0.0;Number
Malta;MT00;Household composed of couple in registered partnership with at least one resident child under 25 years;Other;2011;0.0;Number
Malta;MT00;Household composed of couple in registered partnership with at least one resident child under 25 years;Owner;2011;0.0;Number
Malta;MT00;Household composed of couple in registered partnership with at least one resident child under 25 years;Tenant;2011;0.0;Number
Malta;MT00;Household composed of couple in registered partnership with at least one resident child under 25 years;Total;2011;0.0;Number
Malta;MT00;Household composed of couple in registered partnership with at least one resident child under 25 years;Unknown;2011;0.0;Number
Malta;MT00;Total;Other;2011;30218.0;Number
Malta;MT00;Total;Owner;2011;92359.0;Number
Malta;MT00;Total;Tenant;2011;30401.0;Number
Malta;MT00;Total;Total;2011;152978.0;Number
Malta;MT00;Total;Unknown;2011;0.0;Number
Noord-Nederland;NL1;Household composed of couple in consensual union;Other;2011;0.0;Number
Noord-Nederland;NL1;Household composed of couple in consensual union;Owner;2011;59243.0;Number
Noord-Nederland;NL1;Household composed of couple in consensual union;Tenant;2011;31905.0;Number
Noord-Nederland;NL1;Household composed of couple in consensual union;Total;2011;93413.0;Number
Noord-Nederland;NL1;Household composed of couple in consensual union;Unknown;2011;2265.0;Number
Noord-Nederland;NL1;Household composed of couple in consensual union without resident children;Other;2011;0.0;Number
Noord-Nederland;NL1;Household composed of couple in consensual union without resident children;Owner;2011;30508.0;Number
Noord-Nederland;NL1;Household composed of couple in consensual union without resident children;Tenant;2011;21838.0;Number
Noord-Nederland;NL1;Household composed of couple in consensual union without resident children;Total;2011;53805.0;Number
Noord-Nederland;NL1;Household composed of couple in consensual union without resident children;Unknown;2011;1459.0;Number
Noord-Nederland;NL1;Household composed of couple in consensual union with youngest resident child 25 years or older;Other;2011;0.0;Number
Noord-Nederland;NL1;Household composed of couple in consensual union with youngest resident child 25 years or older;Owner;2011;315.0;Number
Noord-Nederland;NL1;Household composed of couple in consensual union with youngest resident child 25 years or older;Tenant;2011;204.0;Number
Noord-Nederland;NL1;Household composed of couple in consensual union with youngest resident child 25 years or older;Total;2011;530.0;Number
Noord-Nederland;NL1;Household composed of couple in consensual union with youngest resident child 25 years or older;Unknown;2011;11.0;Number
Noord-Nederland;NL1;Household composed of couple in consensual union with at least one resident child under 25 years;Other;2011;0.0;Number
Noord-Nederland;NL1;Household composed of couple in consensual union with at least one resident child under 25 years;Owner;2011;28420.0;Number
Noord-Nederland;NL1;Household composed of couple in consensual union with at least one resident child under 25 years;Tenant;2011;9863.0;Number
Noord-Nederland;NL1;Household composed of couple in consensual union with at least one resident child under 25 years;Total;2011;39078.0;Number
Noord-Nederland;NL1;Household composed of couple in consensual union with at least one resident child under 25 years;Unknown;2011;795.0;Number
Noord-Nederland;NL1;Household composed of lone mother living with at least one child;Other;2011;0.0;Number
Noord-Nederland;NL1;Household composed of lone mother living with at least one child;Owner;2011;11291.0;Number
Noord-Nederland;NL1;Household composed of lone mother living with at least one child;Tenant;2011;24493.0;Number
Noord-Nederland;NL1;Household composed of lone mother living with at least one child;Total;2011;36552.0;Number
Noord-Nederland;NL1;Household composed of lone mother living with at least one child;Unknown;2011;768.0;Number
Noord-Nederland;NL1;Household composed of lone mother with at least one resident child 25 years or older;Other;2011;0.0;Number
Noord-Nederland;NL1;Household composed of lone mother with at least one resident child 25 years or older;Owner;2011;2492.0;Number
Noord-Nederland;NL1;Household composed of lone mother with at least one resident child 25 years or older;Tenant;2011;3335.0;Number
Noord-Nederland;NL1;Household composed of lone mother with at least one resident child 25 years or older;Total;2011;5917.0;Number
Noord-Nederland;NL1;Household composed of lone mother with at least one resident child 25 years or older;Unknown;2011;90.0;Number
Noord-Nederland;NL1;Household composed of lone mother with at least one resident child under 25 years;Other;2011;0.0;Number
Noord-Nederland;NL1;Household composed of lone mother with at least one resident child under 25 years;Owner;2011;8799.0;Number
Noord-Nederland;NL1;Household composed of lone mother with at least one resident child under 25 years;Tenant;2011;21158.0;Number
Noord-Nederland;NL1;Household composed of lone mother with at least one resident child under 25 years;Total;2011;30635.0;Number
Noord-Nederland;NL1;Household composed of lone mother with at least one resident child under 25 years;Unknown;2011;678.0;Number
Noord-Nederland;NL1;Household composed of one-family nucleus;Other;2011;0.0;Number
Noord-Nederland;NL1;Household composed of one-family nucleus;Owner;2011;348074.0;Number
Noord-Nederland;NL1;Household composed of one-family nucleus;Tenant;2011;134547.0;Number
Noord-Nederland;NL1;Household composed of one-family nucleus;Total;2011;490991.0;Number
Noord-Nederland;NL1;Household composed of one-family nucleus;Unknown;2011;8370.0;Number
Noord-Nederland;NL1;Household composed of two-or-more-family nucleus;Other;2011;0.0;Number
Noord-Nederland;NL1;Household composed of two-or-more-family nucleus;Owner;2011;0.0;Number
Noord-Nederland;NL1;Household composed of two-or-more-family nucleus;Tenant;2011;0.0;Number
Noord-Nederland;NL1;Household composed of two-or-more-family nucleus;Total;2011;0.0;Number
Noord-Nederland;NL1;Household composed of two-or-more-family nucleus;Unknown;2011;0.0;Number
Noord-Nederland;NL1;Household composed of lone father living with at least one child;Other;2011;0.0;Number
Noord-Nederland;NL1;Household composed of lone father living with at least one child;Owner;2011;5936.0;Number
Noord-Nederland;NL1;Household composed of lone father living with at least one child;Tenant;2011;3060.0;Number
Noord-Nederland;NL1;Household composed of lone father living with at least one child;Total;2011;9193.0;Number
Noord-Nederland;NL1;Household composed of lone father living with at least one child;Unknown;2011;197.0;Number
Noord-Nederland;NL1;Household composed of lone father with at least one resident child 25 years or older;Other;2011;0.0;Number
Noord-Nederland;NL1;Household composed of lone father with at least one resident child 25 years or older;Owner;2011;1069.0;Number
Noord-Nederland;NL1;Household composed of lone father with at least one resident child 25 years or older;Tenant;2011;784.0;Number
Noord-Nederland;NL1;Household composed of lone father with at least one resident child 25 years or older;Total;2011;1891.0;Number
Noord-Nederland;NL1;Household composed of lone father with at least one resident child 25 years or older;Unknown;2011;38.0;Number
Noord-Nederland;NL1;Household composed of lone father with at least one resident child under 25 years;Other;2011;0.0;Number
Noord-Nederland;NL1;Household composed of lone father with at least one resident child under 25 years;Owner;2011;4867.0;Number
Noord-Nederland;NL1;Household composed of lone father with at least one resident child under 25 years;Tenant;2011;2276.0;Number
Noord-Nederland;NL1;Household composed of lone father with at least one resident child under 25 years;Total;2011;7302.0;Number
Noord-Nederland;NL1;Household composed of lone father with at least one resident child under 25 years;Unknown;2011;159.0;Number
Noord-Nederland;NL1;Household composed of married couple;Other;2011;0.0;Number
Noord-Nederland;NL1;Household composed of married couple;Owner;2011;266727.0;Number
Noord-Nederland;NL1;Household composed of married couple;Tenant;2011;73999.0;Number
Noord-Nederland;NL1;Household composed of married couple;Total;2011;345752.0;Number
Noord-Nederland;NL1;Household composed of married couple;Unknown;2011;5026.0;Number
Noord-Nederland;NL1;Household composed of married couple without resident children;Other;2011;0.0;Number
Noord-Nederland;NL1;Household composed of married couple without resident children;Owner;2011;130344.0;Number
Noord-Nederland;NL1;Household composed of married couple without resident children;Tenant;2011;48939.0;Number
Noord-Nederland;NL1;Household composed of married couple without resident children;Total;2011;181870.0;Number
Noord-Nederland;NL1;Household composed of married couple without resident children;Unknown;2011;2587.0;Number
Noord-Nederland;NL1;Household composed of married couple with youngest resident child 25 years or older;Other;2011;0.0;Number
Noord-Nederland;NL1;Household composed of married couple with youngest resident child 25 years or older;Owner;2011;9725.0;Number
Noord-Nederland;NL1;Household composed of married couple with youngest resident child 25 years or older;Tenant;2011;3263.0;Number
Noord-Nederland;NL1;Household composed of married couple with youngest resident child 25 years or older;Total;2011;13158.0;Number
Noord-Nederland;NL1;Household composed of married couple with youngest resident child 25 years or older;Unknown;2011;170.0;Number
Noord-Nederland;NL1;Household composed of married couple with at least one resident child under 25 years;Other;2011;0.0;Number
Noord-Nederland;NL1;Household composed of married couple with at least one resident child under 25 years;Owner;2011;126658.0;Number
Noord-Nederland;NL1;Household composed of married couple with at least one resident child under 25 years;Tenant;2011;21797.0;Number
Noord-Nederland;NL1;Household composed of married couple with at least one resident child under 25 years;Total;2011;150724.0;Number
Noord-Nederland;NL1;Household composed of married couple with at least one resident child under 25 years;Unknown;2011;2269.0;Number
Noord-Nederland;NL1;Multiperson household other than family nucleus;Other;2011;0.0;Number
Noord-Nederland;NL1;Multiperson household other than family nucleus;Owner;2011;1483.0;Number
Noord-Nederland;NL1;Multiperson household other than family nucleus;Tenant;2011;2838.0;Number
Noord-Nederland;NL1;Multiperson household other than family nucleus;Total;2011;4475.0;Number
Noord-Nederland;NL1;Multiperson household other than family nucleus;Unknown;2011;154.0;Number
Noord-Nederland;NL1;Household composed of non-family nucleus;Other;2011;0.0;Number
Noord-Nederland;NL1;Household composed of non-family nucleus;Owner;2011;98632.0;Number
Noord-Nederland;NL1;Household composed of non-family nucleus;Tenant;2011;169493.0;Number
Noord-Nederland;NL1;Household composed of non-family nucleus;Total;2011;281732.0;Number
Noord-Nederland;NL1;Household composed of non-family nucleus;Unknown;2011;13607.0;Number
Noord-Nederland;NL1;One-person household;Other;2011;0.0;Number
Noord-Nederland;NL1;One-person household;Owner;2011;97149.0;Number
Noord-Nederland;NL1;One-person household;Tenant;2011;166655.0;Number
Noord-Nederland;NL1;One-person household;Total;2011;277257.0;Number
Noord-Nederland;NL1;One-person household;Unknown;2011;13453.0;Number
Noord-Nederland;NL1;Household composed of couple in registered partnership;Other;2011;0.0;Number
Noord-Nederland;NL1;Household composed of couple in registered partnership;Owner;2011;4877.0;Number
Noord-Nederland;NL1;Household composed of couple in registered partnership;Tenant;2011;1090.0;Number
Noord-Nederland;NL1;Household composed of couple in registered partnership;Total;2011;6081.0;Number
Noord-Nederland;NL1;Household composed of couple in registered partnership;Unknown;2011;114.0;Number
Noord-Nederland;NL1;Household composed of couple in registered partnership without resident children;Other;2011;0.0;Number
Noord-Nederland;NL1;Household composed of couple in registered partnership without resident children;Owner;2011;2065.0;Number
Noord-Nederland;NL1;Household composed of couple in registered partnership without resident children;Tenant;2011;582.0;Number
Noord-Nederland;NL1;Household composed of couple in registered partnership without resident children;Total;2011;2710.0;Number
Noord-Nederland;NL1;Household composed of couple in registered partnership without resident children;Unknown;2011;63.0;Number
Noord-Nederland;NL1;Household composed of couple in registered partnership with youngest resident child 25 years or older;Other;2011;0.0;Number
Noord-Nederland;NL1;Household composed of couple in registered partnership with youngest resident child 25 years or older;Owner;2011;29.0;Number
Noord-Nederland;NL1;Household composed of couple in registered partnership with youngest resident child 25 years or older;Tenant;2011;5.0;Number
Noord-Nederland;NL1;Household composed of couple in registered partnership with youngest resident child 25 years or older;Total;2011;34.0;Number
Noord-Nederland;NL1;Household composed of couple in registered partnership with youngest resident child 25 years or older;Unknown;2011;0.0;Number
Noord-Nederland;NL1;Household composed of couple in registered partnership with at least one resident child under 25 years;Other;2011;0.0;Number
Noord-Nederland;NL1;Household composed of couple in registered partnership with at least one resident child under 25 years;Owner;2011;2783.0;Number
Noord-Nederland;NL1;Household composed of couple in registered partnership with at least one resident child under 25 years;Tenant;2011;503.0;Number
Noord-Nederland;NL1;Household composed of couple in registered partnership with at least one resident child under 25 years;Total;2011;3337.0;Number
Noord-Nederland;NL1;Household composed of couple in registered partnership with at least one resident child under 25 years;Unknown;2011;51.0;Number
Noord-Nederland;NL1;Total;Other;2011;0.0;Number
Noord-Nederland;NL1;Total;Owner;2011;446706.0;Number
Noord-Nederland;NL1;Total;Tenant;2011;304040.0;Number
Noord-Nederland;NL1;Total;Total;2011;772723.0;Number
Noord-Nederland;NL1;Total;Unknown;2011;21977.0;Number
Groningen;NL11;Household composed of couple in consensual union;Other;2011;0.0;Number
Groningen;NL11;Household composed of couple in consensual union;Owner;2011;20271.0;Number
Groningen;NL11;Household composed of couple in consensual union;Tenant;2011;13513.0;Number
Groningen;NL11;Household composed of couple in consensual union;Total;2011;34580.0;Number
Groningen;NL11;Household composed of couple in consensual union;Unknown;2011;796.0;Number
Groningen;NL11;Household composed of couple in consensual union without resident children;Other;2011;0.0;Number
Groningen;NL11;Household composed of couple in consensual union without resident children;Owner;2011;10780.0;Number
Groningen;NL11;Household composed of couple in consensual union without resident children;Tenant;2011;9524.0;Number
Groningen;NL11;Household composed of couple in consensual union without resident children;Total;2011;20881.0;Number
Groningen;NL11;Household composed of couple in consensual union without resident children;Unknown;2011;577.0;Number
Groningen;NL11;Household composed of couple in consensual union with youngest resident child 25 years or older;Other;2011;0.0;Number
Groningen;NL11;Household composed of couple in consensual union with youngest resident child 25 years or older;Owner;2011;96.0;Number
Groningen;NL11;Household composed of couple in consensual union with youngest resident child 25 years or older;Tenant;2011;93.0;Number
Groningen;NL11;Household composed of couple in consensual union with youngest resident child 25 years or older;Total;2011;191.0;Number
Groningen;NL11;Household composed of couple in consensual union with youngest resident child 25 years or older;Unknown;2011;2.0;Number
Groningen;NL11;Household composed of couple in consensual union with at least one resident child under 25 years;Other;2011;0.0;Number
Groningen;NL11;Household composed of couple in consensual union with at least one resident child under 25 years;Owner;2011;9395.0;Number
Groningen;NL11;Household composed of couple in consensual union with at least one resident child under 25 years;Tenant;2011;3896.0;Number
Groningen;NL11;Household composed of couple in consensual union with at least one resident child under 25 years;Total;2011;13508.0;Number
Groningen;NL11;Household composed of couple in consensual union with at least one resident child under 25 years;Unknown;2011;217.0;Number
Groningen;NL11;Household composed of lone mother living with at least one child;Other;2011;0.0;Number
Groningen;NL11;Household composed of lone mother living with at least one child;Owner;2011;3849.0;Number
Groningen;NL11;Household composed of lone mother living with at least one child;Tenant;2011;9305.0;Number
Groningen;NL11;Household composed of lone mother living with at least one child;Total;2011;13401.0;Number
Groningen;NL11;Household composed of lone mother living with at least one child;Unknown;2011;247.0;Number
Groningen;NL11;Household composed of lone mother with at least one resident child 25 years or older;Other;2011;0.0;Number
Groningen;NL11;Household composed of lone mother with at least one resident child 25 years or older;Owner;2011;765.0;Number
Groningen;NL11;Household composed of lone mother with at least one resident child 25 years or older;Tenant;2011;1256.0;Number
Groningen;NL11;Household composed of lone mother with at least one resident child 25 years or older;Total;2011;2055.0;Number
Groningen;NL11;Household composed of lone mother with at least one resident child 25 years or older;Unknown;2011;34.0;Number
Groningen;NL11;Household composed of lone mother with at least one resident child under 25 years;Other;2011;0.0;Number
Groningen;NL11;Household composed of lone mother with at least one resident child under 25 years;Owner;2011;3084.0;Number
Groningen;NL11;Household composed of lone mother with at least one resident child under 25 years;Tenant;2011;8049.0;Number
Groningen;NL11;Household composed of lone mother with at least one resident child under 25 years;Total;2011;11346.0;Number
Groningen;NL11;Household composed of lone mother with at least one resident child under 25 years;Unknown;2011;213.0;Number
Groningen;NL11;Household composed of one-family nucleus;Other;2011;0.0;Number
Groningen;NL11;Household composed of one-family nucleus;Owner;2011;107433.0;Number
Groningen;NL11;Household composed of one-family nucleus;Tenant;2011;49264.0;Number
Groningen;NL11;Household composed of one-family nucleus;Total;2011;159101.0;Number
Groningen;NL11;Household composed of one-family nucleus;Unknown;2011;2404.0;Number
Groningen;NL11;Household composed of two-or-more-family nucleus;Other;2011;0.0;Number
Groningen;NL11;Household composed of two-or-more-family nucleus;Owner;2011;0.0;Number
Groningen;NL11;Household composed of two-or-more-family nucleus;Tenant;2011;0.0;Number
Groningen;NL11;Household composed of two-or-more-family nucleus;Total;2011;0.0;Number
Groningen;NL11;Household composed of two-or-more-family nucleus;Unknown;2011;0.0;Number
Groningen;NL11;Household composed of lone father living with at least one child;Other;2011;0.0;Number
Groningen;NL11;Household composed of lone father living with at least one child;Owner;2011;1936.0;Number
Groningen;NL11;Household composed of lone father living with at least one child;Tenant;2011;1130.0;Number
Groningen;NL11;Household composed of lone father living with at least one child;Total;2011;3138.0;Number
Groningen;NL11;Household composed of lone father living with at least one child;Unknown;2011;72.0;Number
Groningen;NL11;Household composed of lone father with at least one resident child 25 years or older;Other;2011;0.0;Number
Groningen;NL11;Household composed of lone father with at least one resident child 25 years or older;Owner;2011;352.0;Number
Groningen;NL11;Household composed of lone father with at least one resident child 25 years or older;Tenant;2011;286.0;Number
Groningen;NL11;Household composed of lone father with at least one resident child 25 years or older;Total;2011;654.0;Number
Groningen;NL11;Household composed of lone father with at least one resident child 25 years or older;Unknown;2011;16.0;Number
Groningen;NL11;Household composed of lone father with at least one resident child under 25 years;Other;2011;0.0;Number
Groningen;NL11;Household composed of lone father with at least one resident child under 25 years;Owner;2011;1584.0;Number
Groningen;NL11;Household composed of lone father with at least one resident child under 25 years;Tenant;2011;844.0;Number
Groningen;NL11;Household composed of lone father with at least one resident child under 25 years;Total;2011;2484.0;Number
Groningen;NL11;Household composed of lone father with at least one resident child under 25 years;Unknown;2011;56.0;Number
Groningen;NL11;Household composed of married couple;Other;2011;0.0;Number
Groningen;NL11;Household composed of married couple;Owner;2011;79928.0;Number
Groningen;NL11;Household composed of married couple;Tenant;2011;24973.0;Number
Groningen;NL11;Household composed of married couple;Total;2011;106167.0;Number
Groningen;NL11;Household composed of married couple;Unknown;2011;1266.0;Number
Groningen;NL11;Household composed of married couple without resident children;Other;2011;0.0;Number
Groningen;NL11;Household composed of married couple without resident children;Owner;2011;39607.0;Number
Groningen;NL11;Household composed of married couple without resident children;Tenant;2011;16684.0;Number
Groningen;NL11;Household composed of married couple without resident children;Total;2011;56966.0;Number
Groningen;NL11;Household composed of married couple without resident children;Unknown;2011;675.0;Number
Groningen;NL11;Household composed of married couple with youngest resident child 25 years or older;Other;2011;0.0;Number
Groningen;NL11;Household composed of married couple with youngest resident child 25 years or older;Owner;2011;3022.0;Number
Groningen;NL11;Household composed of married couple with youngest resident child 25 years or older;Tenant;2011;1073.0;Number
Groningen;NL11;Household composed of married couple with youngest resident child 25 years or older;Total;2011;4139.0;Number
Groningen;NL11;Household composed of married couple with youngest resident child 25 years or older;Unknown;2011;44.0;Number
Groningen;NL11;Household composed of married couple with at least one resident child under 25 years;Other;2011;0.0;Number
Groningen;NL11;Household composed of married couple with at least one resident child under 25 years;Owner;2011;37299.0;Number
Groningen;NL11;Household composed of married couple with at least one resident child under 25 years;Tenant;2011;7216.0;Number
Groningen;NL11;Household composed of married couple with at least one resident child under 25 years;Total;2011;45062.0;Number
Groningen;NL11;Household composed of married couple with at least one resident child under 25 years;Unknown;2011;547.0;Number
Groningen;NL11;Multiperson household other than family nucleus;Other;2011;0.0;Number
Groningen;NL11;Multiperson household other than family nucleus;Owner;2011;637.0;Number
Groningen;NL11;Multiperson household other than family nucleus;Tenant;2011;1708.0;Number
Groningen;NL11;Multiperson household other than family nucleus;Total;2011;2426.0;Number
Groningen;NL11;Multiperson household other than family nucleus;Unknown;2011;81.0;Number
Groningen;NL11;Household composed of non-family nucleus;Other;2011;0.0;Number
Groningen;NL11;Household composed of non-family nucleus;Owner;2011;36530.0;Number
Groningen;NL11;Household composed of non-family nucleus;Tenant;2011;77960.0;Number
Groningen;NL11;Household composed of non-family nucleus;Total;2011;120846.0;Number
Groningen;NL11;Household composed of non-family nucleus;Unknown;2011;6356.0;Number
Groningen;NL11;One-person household;Other;2011;0.0;Number
Groningen;NL11;One-person household;Owner;2011;35893.0;Number
Groningen;NL11;One-person household;Tenant;2011;76252.0;Number
Groningen;NL11;One-person household;Total;2011;118420.0;Number
Groningen;NL11;One-person household;Unknown;2011;6275.0;Number
Groningen;NL11;Household composed of couple in registered partnership;Other;2011;0.0;Number
Groningen;NL11;Household composed of couple in registered partnership;Owner;2011;1449.0;Number
Groningen;NL11;Household composed of couple in registered partnership;Tenant;2011;343.0;Number
Groningen;NL11;Household composed of couple in registered partnership;Total;2011;1815.0;Number
Groningen;NL11;Household composed of couple in registered partnership;Unknown;2011;23.0;Number
Groningen;NL11;Household composed of couple in registered partnership without resident children;Other;2011;0.0;Number
Groningen;NL11;Household composed of couple in registered partnership without resident children;Owner;2011;682.0;Number
Groningen;NL11;Household composed of couple in registered partnership without resident children;Tenant;2011;203.0;Number
Groningen;NL11;Household composed of couple in registered partnership without resident children;Total;2011;902.0;Number
Groningen;NL11;Household composed of couple in registered partnership without resident children;Unknown;2011;17.0;Number
Groningen;NL11;Household composed of couple in registered partnership with youngest resident child 25 years or older;Other;2011;0.0;Number
Groningen;NL11;Household composed of couple in registered partnership with youngest resident child 25 years or older;Owner;2011;9.0;Number
Groningen;NL11;Household composed of couple in registered partnership with youngest resident child 25 years or older;Tenant;2011;1.0;Number
Groningen;NL11;Household composed of couple in registered partnership with youngest resident child 25 years or older;Total;2011;10.0;Number
Groningen;NL11;Household composed of couple in registered partnership with youngest resident child 25 years or older;Unknown;2011;0.0;Number
Groningen;NL11;Household composed of couple in registered partnership with at least one resident child under 25 years;Other;2011;0.0;Number
Groningen;NL11;Household composed of couple in registered partnership with at least one resident child under 25 years;Owner;2011;758.0;Number
Groningen;NL11;Household composed of couple in registered partnership with at least one resident child under 25 years;Tenant;2011;139.0;Number
Groningen;NL11;Household composed of couple in registered partnership with at least one resident child under 25 years;Total;2011;903.0;Number
Groningen;NL11;Household composed of couple in registered partnership with at least one resident child under 25 years;Unknown;2011;6.0;Number
Groningen;NL11;Total;Other;2011;0.0;Number
Groningen;NL11;Total;Owner;2011;143963.0;Number
Groningen;NL11;Total;Tenant;2011;127224.0;Number
Groningen;NL11;Total;Total;2011;279947.0;Number
Groningen;NL11;Total;Unknown;2011;8760.0;Number
Friesland (NL);NL12;Household composed of couple in consensual union;Other;2011;0.0;Number
Friesland (NL);NL12;Household composed of couple in consensual union;Owner;2011;22331.0;Number
Friesland (NL);NL12;Household composed of couple in consensual union;Tenant;2011;11466.0;Number
Friesland (NL);NL12;Household composed of couple in consensual union;Total;2011;34523.0;Number
Friesland (NL);NL12;Household composed of couple in consensual union;Unknown;2011;726.0;Number
Friesland (NL);NL12;Household composed of couple in consensual union without resident children;Other;2011;0.0;Number
Friesland (NL);NL12;Household composed of couple in consensual union without resident children;Owner;2011;11154.0;Number
Friesland (NL);NL12;Household composed of couple in consensual union without resident children;Tenant;2011;7921.0;Number
Friesland (NL);NL12;Household composed of couple in consensual union without resident children;Total;2011;19509.0;Number
Friesland (NL);NL12;Household composed of couple in consensual union without resident children;Unknown;2011;434.0;Number
Friesland (NL);NL12;Household composed of couple in consensual union with youngest resident child 25 years or older;Other;2011;0.0;Number
Friesland (NL);NL12;Household composed of couple in consensual union with youngest resident child 25 years or older;Owner;2011;124.0;Number
Friesland (NL);NL12;Household composed of couple in consensual union with youngest resident child 25 years or older;Tenant;2011;48.0;Number
Friesland (NL);NL12;Household composed of couple in consensual union with youngest resident child 25 years or older;Total;2011;177.0;Number
Friesland (NL);NL12;Household composed of couple in consensual union with youngest resident child 25 years or older;Unknown;2011;5.0;Number
Friesland (NL);NL12;Household composed of couple in consensual union with at least one resident child under 25 years;Other;2011;0.0;Number
Friesland (NL);NL12;Household composed of couple in consensual union with at least one resident child under 25 years;Owner;2011;11053.0;Number
Friesland (NL);NL12;Household composed of couple in consensual union with at least one resident child under 25 years;Tenant;2011;3497.0;Number
Friesland (NL);NL12;Household composed of couple in consensual union with at least one resident child under 25 years;Total;2011;14837.0;Number
Friesland (NL);NL12;Household composed of couple in consensual union with at least one resident child under 25 years;Unknown;2011;287.0;Number
Friesland (NL);NL12;Household composed of lone mother living with at least one child;Other;2011;0.0;Number
Friesland (NL);NL12;Household composed of lone mother living with at least one child;Owner;2011;4176.0;Number
Friesland (NL);NL12;Household composed of lone mother living with at least one child;Tenant;2011;8713.0;Number
Friesland (NL);NL12;Household composed of lone mother living with at least one child;Total;2011;13163.0;Number
Friesland (NL);NL12;Household composed of lone mother living with at least one child;Unknown;2011;274.0;Number
Friesland (NL);NL12;Household composed of lone mother with at least one resident child 25 years or older;Other;2011;0.0;Number
Friesland (NL);NL12;Household composed of lone mother with at least one resident child 25 years or older;Owner;2011;946.0;Number
Friesland (NL);NL12;Household composed of lone mother with at least one resident child 25 years or older;Tenant;2011;1188.0;Number
Friesland (NL);NL12;Household composed of lone mother with at least one resident child 25 years or older;Total;2011;2157.0;Number
Friesland (NL);NL12;Household composed of lone mother with at least one resident child 25 years or older;Unknown;2011;23.0;Number
