DATAFLOW,LAST UPDATE,freq,unit,iccs,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI197,2009,483,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI197,2010,534,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI1B,2008,1329,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI1B,2009,1650,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI1B,2010,1544,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI1B1,2008,1329,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI1B1,2009,1650,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI1B1,2010,1544,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI1C,2008,1467,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI1C,2009,1531,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI1C,2010,1482,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI1C1,2008,513,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI1C1,2009,557,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI1C1,2010,554,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI1C2,2008,202,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI1C2,2009,243,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI1C2,2010,245,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI1C3,2008,253,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI1C3,2009,350,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI1C3,2010,277,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI1C4,2008,271,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI1C4,2009,222,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI1C4,2010,202,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI1C5,2008,228,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI1C5,2009,159,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI1C5,2010,204,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI1D,2008,1589,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI1D,2009,1546,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI1D,2010,1712,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI1D1,2008,305,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI1D1,2009,328,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI1D1,2010,376,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI1D2,2008,302,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI1D2,2009,256,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI1D2,2010,278,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI1D3,2008,191,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI1D3,2009,150,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI1D3,2010,241,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI1D4,2008,93,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI1D4,2009,80,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI1D4,2010,113,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI1D5,2008,40,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI1D5,2009,48,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI1D5,2010,39,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI1D6,2008,399,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI1D6,2009,449,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI1D6,2010,407,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI1D7,2008,259,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI1D7,2009,235,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI1D7,2010,258,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI2,2008,33,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI2,2009,42,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI2,2010,21,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI20,2008,33,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI20,2009,42,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI20,2010,21,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI200,2008,33,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI200,2009,42,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FI200,2010,21,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR,2008,166250,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR,2009,179408,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR,2010,186524,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR1,2008,36928,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR1,2009,38073,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR1,2010,41053,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR10,2008,36928,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR10,2009,38073,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR10,2010,41053,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR101,2008,7002,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR101,2009,6210,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR101,2010,7400,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR102,2008,4647,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR102,2009,5199,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR102,2010,5184,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR103,2008,4007,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR103,2009,4080,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR103,2010,4418,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR104,2008,4204,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR104,2009,4336,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR104,2010,4565,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR105,2008,3006,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR105,2009,3141,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR105,2010,3377,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR106,2008,5830,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR106,2009,6085,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR106,2010,6429,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR107,2008,4026,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR107,2009,4578,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR107,2010,4841,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR108,2008,4206,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR108,2009,4444,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR108,2010,4839,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR2,2008,22867,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR2,2009,24403,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR2,2010,25252,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR21,2008,2955,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR21,2009,2953,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR21,2010,3307,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR211,2008,438,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR211,2009,450,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR211,2010,516,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR212,2008,638,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR212,2009,617,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR212,2010,703,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR213,2008,1548,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR213,2009,1495,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR213,2010,1664,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR214,2008,331,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR214,2009,391,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR214,2010,424,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR22,2008,4552,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR22,2009,4636,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR22,2010,4721,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR221,2008,1313,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR221,2009,1402,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR221,2010,1158,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR222,2008,2185,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR222,2009,2249,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR222,2010,2492,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR223,2008,1054,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR223,2009,985,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR223,2010,1071,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR23,2008,4209,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR23,2009,4495,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR23,2010,4665,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR231,2008,1661,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR231,2009,1753,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR231,2010,1710,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR232,2008,2548,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR232,2009,2742,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR232,2010,2955,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR24,2008,5898,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR24,2009,6627,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR24,2010,6912,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR241,2008,769,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR241,2009,767,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR241,2010,724,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR242,2008,934,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR242,2009,1233,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR242,2010,1373,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR243,2008,305,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR243,2009,321,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR243,2010,344,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR244,2008,1036,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR244,2009,1185,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR244,2010,1447,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR245,2008,824,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR245,2009,770,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR245,2010,801,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR246,2008,2030,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR246,2009,2351,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR246,2010,2223,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR25,2008,1958,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR25,2009,2222,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR25,2010,2173,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR251,2008,1196,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR251,2009,1271,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR251,2010,1257,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR252,2008,345,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR252,2009,426,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR252,2010,377,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR253,2008,417,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR253,2009,525,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR253,2010,539,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR26,2008,3295,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR26,2009,3470,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR26,2010,3474,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR261,2008,832,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR261,2009,1028,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR261,2010,892,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR262,2008,359,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR262,2009,408,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR262,2010,460,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR263,2008,1069,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR263,2009,1066,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR263,2010,1145,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR264,2008,1035,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR264,2009,968,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR264,2010,977,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR3,2008,10145,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR3,2009,11081,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR3,2010,12573,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR30,2008,10145,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR30,2009,11081,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR30,2010,12573,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR301,2008,7200,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR301,2009,8118,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR301,2010,9395,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR302,2008,2945,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR302,2009,2963,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR302,2010,3178,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR4,2008,9902,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR4,2009,10777,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR4,2010,10853,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR41,2008,4994,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR41,2009,4680,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR41,2010,5172,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR411,2008,2093,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR411,2009,1941,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR411,2010,2007,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR412,2008,280,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR412,2009,324,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR412,2010,350,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR413,2008,1843,
ESTAT:CRIM_GEN_REG$DEFAULTVIEW(1.0),17/09/15 23:00:00,A,NR,ICCS05012,FR413,2009,1669,
